InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Month,Total cost
C549253,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-1,4/7/2011 12:20,2.95,12408,Belgium,4,-2.95
C549254,82494L,WOODEN FRAME ANTIQUE WHITE ,-1,4/7/2011 12:21,2.95,13769,United Kingdom,4,-2.95
C549265,22364,GLASS JAR DIGESTIVE BISCUITS,-3,4/7/2011 12:45,2.95,16245,United Kingdom,4,-8.85
C549269,75049L,LARGE CIRCULAR MIRROR MOBILE,-9,4/7/2011 12:47,0.85,16701,United Kingdom,4,-7.65
C549269,21539,RED RETROSPOT BUTTER DISH,-5,4/7/2011 12:47,4.25,16701,United Kingdom,4,-21.25
C549288,22788,BROCANTE COAT RACK,-1,4/7/2011 18:06,9.95,14527,United Kingdom,4,-9.95
C549288,22469,HEART OF WICKER SMALL,-1,4/7/2011 18:06,1.65,14527,United Kingdom,4,-1.65
C549290,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,4/7/2011 18:10,9.95,14395,United Kingdom,4,-9.95
C549315,21876,POTTERING MUG,-3,4/8/2011 9:51,1.25,12949,United Kingdom,4,-3.75
C549315,21868,POTTING SHED TEA MUG,-2,4/8/2011 9:51,1.25,12949,United Kingdom,4,-2.5
C549315,22697,GREEN REGENCY TEACUP AND SAUCER,-1,4/8/2011 9:51,2.95,12949,United Kingdom,4,-2.95
C549430,84750A,PINK SMALL GLASS CAKE STAND,-3,4/8/2011 12:09,1.95,13846,United Kingdom,4,-5.85
C549430,22333,RETROSPOT PARTY BAG + STICKER SET,-1,4/8/2011 12:09,1.65,13846,United Kingdom,4,-1.65
C549430,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,4/8/2011 12:09,9.95,13846,United Kingdom,4,-9.95
C549437,22617,BAKING SET SPACEBOY DESIGN,-1,4/8/2011 12:37,4.95,13005,United Kingdom,4,-4.95
C549437,22635,CHILDS BREAKFAST SET DOLLY GIRL ,-2,4/8/2011 12:37,9.95,13005,United Kingdom,4,-19.9
C549437,22634,CHILDS BREAKFAST SET SPACEBOY ,-2,4/8/2011 12:37,9.95,13005,United Kingdom,4,-19.9
C549438,23183,MOTHER'S KITCHEN SPOON REST ,-1,4/8/2011 12:39,3.75,12471,Germany,4,-3.75
C549438,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,-2,4/8/2011 12:39,0.83,12471,Germany,4,-1.66
C549450,22637,PIGGY BANK RETROSPOT ,-4,4/8/2011 14:13,2.55,13089,United Kingdom,4,-10.2
C549530,22998,TRAVEL CARD WALLET KEEP CALM,-1,4/8/2011 17:03,0.42,13863,United Kingdom,4,-0.42
C549530,22231,JIGSAW TREE WITH BIRDHOUSE,-4,4/8/2011 17:03,1.45,13863,United Kingdom,4,-5.8
C549533,22628,PICNIC BOXES SET OF 3 RETROSPOT ,-3,4/8/2011 17:08,4.95,12408,Belgium,4,-14.85
C549535,22468,BABUSHKA LIGHTS STRING OF 10,-2,4/8/2011 17:14,6.75,14110,United Kingdom,4,-13.5
C549540,22443,GROW YOUR OWN HERBS SET OF 3,-1,4/10/2011 10:12,7.95,17114,United Kingdom,4,-7.95
C549540,22442,GROW YOUR OWN FLOWERS SET OF 3,-1,4/10/2011 10:12,7.95,17114,United Kingdom,4,-7.95
C549544,21035,SET/2 RED RETROSPOT TEA TOWELS ,-100,4/10/2011 11:15,2.75,15311,United Kingdom,4,-275
C549545,21125,SET 6 FOOTBALL CELEBRATION CANDLES,-1,4/10/2011 11:19,1.25,18118,United Kingdom,4,-1.25
C549549,22656,VINTAGE BLUE KITCHEN CABINET,-1,4/10/2011 11:37,125,16359,United Kingdom,4,-125
C549549,22655,VINTAGE RED KITCHEN CABINET,-1,4/10/2011 11:37,125,16359,United Kingdom,4,-125
C549565,22841,ROUND CAKE TIN VINTAGE GREEN,-1,4/10/2011 14:26,7.95,13610,United Kingdom,4,-7.95
C549580,22968,ROSE COTTAGE KEEPSAKE BOX ,-3,4/11/2011 9:35,9.95,13501,Switzerland,4,-29.85
C549582,22423,REGENCY CAKESTAND 3 TIER,-3,4/11/2011 9:45,12.75,12656,France,4,-38.25
C549666,21470,FLOWER VINE RAFFIA FOOD COVER,-1,4/11/2011 12:17,3.75,13113,United Kingdom,4,-3.75
C549666,21471,STRAWBERRY RAFFIA FOOD COVER,-1,4/11/2011 12:17,3.75,13113,United Kingdom,4,-3.75
C549666,22176,BLUE OWL SOFT TOY,-1,4/11/2011 12:17,2.95,13113,United Kingdom,4,-2.95
C549666,21166,COOK WITH WINE METAL SIGN ,-1,4/11/2011 12:17,2.08,13113,United Kingdom,4,-2.08
C549666,21530,DAIRY MAID TOASTRACK,-2,4/11/2011 12:17,0.79,13113,United Kingdom,4,-1.58
C549666,22469,HEART OF WICKER SMALL,-1,4/11/2011 12:17,1.65,13113,United Kingdom,4,-1.65
C549666,22470,HEART OF WICKER LARGE,-1,4/11/2011 12:17,2.55,13113,United Kingdom,4,-2.55
C549666,22059,CERAMIC STRAWBERRY DESIGN MUG,-1,4/11/2011 12:17,1.49,13113,United Kingdom,4,-1.49
C549666,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,-1,4/11/2011 12:17,2.95,13113,United Kingdom,4,-2.95
C549666,22423,REGENCY CAKESTAND 3 TIER,-1,4/11/2011 12:17,10.95,13113,United Kingdom,4,-10.95
C549666,22960,JAM MAKING SET WITH JARS,-1,4/11/2011 12:17,4.25,13113,United Kingdom,4,-4.25
C549666,37448,CERAMIC CAKE DESIGN SPOTTED MUG,-1,4/11/2011 12:17,1.49,13113,United Kingdom,4,-1.49
C549666,22284,HEN HOUSE DECORATION,-1,4/11/2011 12:17,1.65,13113,United Kingdom,4,-1.65
C549666,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,-1,4/11/2011 12:17,1.49,13113,United Kingdom,4,-1.49
C549666,84839,SWEETHEART KEY CABINET,-1,4/11/2011 12:17,5.55,13113,United Kingdom,4,-5.55
C549666,85064,CREAM SWEETHEART LETTER RACK,-1,4/11/2011 12:17,4.65,13113,United Kingdom,4,-4.65
C549666,22055,MINI CAKE STAND  HANGING STRAWBERY,-7,4/11/2011 12:17,1.65,13113,United Kingdom,4,-11.55
C549666,37446,MINI CAKE STAND WITH HANGING CAKES,-4,4/11/2011 12:17,1.45,13113,United Kingdom,4,-5.8
C549666,22501,PICNIC BASKET WICKER LARGE,-4,4/11/2011 12:17,8.5,13113,United Kingdom,4,-34
C549685,85132A,CHARLIE + LOLA BISCUITS TINS,-1,4/11/2011 13:26,1.95,13266,United Kingdom,4,-1.95
C549686,22978,PANTRY ROLLING PIN,-6,4/11/2011 13:26,3.75,15646,United Kingdom,4,-22.5
C549688,20726,LUNCH BAG WOODLAND,-1,4/11/2011 13:36,1.65,15449,United Kingdom,4,-1.65
C549692,85053,FRENCH ENAMEL CANDLEHOLDER,-1,4/11/2011 13:43,1.69,13668,United Kingdom,4,-1.69
C549692,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,-2,4/11/2011 13:43,1.65,13668,United Kingdom,4,-3.3
C549692,82583,HOT BATHS METAL SIGN,-1,4/11/2011 13:43,2.1,13668,United Kingdom,4,-2.1
C549692,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,-1,4/11/2011 13:43,2.55,13668,United Kingdom,4,-2.55
C549692,21669,BLUE STRIPE CERAMIC DRAWER KNOB,-1,4/11/2011 13:43,1.06,13668,United Kingdom,4,-1.06
C549692,21668,RED STRIPE CERAMIC DRAWER KNOB,-1,4/11/2011 13:43,1.06,13668,United Kingdom,4,-1.06
C549692,21671,RED SPOT CERAMIC DRAWER KNOB,-1,4/11/2011 13:43,1.06,13668,United Kingdom,4,-1.06
C549723,79191C,RETRO PLASTIC ELEPHANT TRAY,-12,4/11/2011 16:05,0.85,13995,United Kingdom,4,-10.2
C549731,21399,BLUE POLKADOT COFFEE MUG,-1,4/11/2011 16:36,0.39,13266,United Kingdom,4,-0.39
C549731,21746,SMALL RED RETROSPOT WINDMILL,-2,4/11/2011 16:36,1.25,13266,United Kingdom,4,-2.5
C549731,21399,BLUE POLKADOT COFFEE MUG,-48,4/11/2011 16:36,0.39,13266,United Kingdom,4,-18.72
C549753,22162,HEART GARLAND RUSTIC PADDED,-8,4/12/2011 11:17,2.95,13268,United Kingdom,4,-23.6
C549753,22891,TEA FOR ONE POLKADOT,-1,4/12/2011 11:17,4.25,13268,United Kingdom,4,-4.25
C549783,84751B,BLACK MEDIUM GLASS CAKE STAND,-1,4/12/2011 11:50,0.79,16558,United Kingdom,4,-0.79
C549783,84750B,BLACK SMALL GLASS CAKE STAND,-1,4/12/2011 11:50,0.39,16558,United Kingdom,4,-0.39
C549783,22893,MINI CAKE STAND T-LIGHT HOLDER,-3,4/12/2011 11:50,0.42,16558,United Kingdom,4,-1.26
C549783,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,4/12/2011 11:50,4.95,16558,United Kingdom,4,-4.95
C549783,22060,LARGE CAKE STAND HANGING HEARTS,-5,4/12/2011 11:50,3.95,16558,United Kingdom,4,-19.75
C549783,22960,JAM MAKING SET WITH JARS,-1,4/12/2011 11:50,4.25,16558,United Kingdom,4,-4.25
C549786,22345,PARTY PIZZA DISH BLUE POLKADOT,-18,4/12/2011 11:58,0.85,14071,United Kingdom,4,-15.3
C549786,22343,PARTY PIZZA DISH RED RETROSPOT,-18,4/12/2011 11:58,0.85,14071,United Kingdom,4,-15.3
C549786,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,-6,4/12/2011 11:58,1.25,14071,United Kingdom,4,-7.5
C549786,22231,JIGSAW TREE WITH BIRDHOUSE,-12,4/12/2011 11:58,1.45,14071,United Kingdom,4,-17.4
C549786,22084,PAPER CHAIN KIT EMPIRE,-5,4/12/2011 11:58,2.95,14071,United Kingdom,4,-14.75
C549786,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,-24,4/12/2011 11:58,1.69,14071,United Kingdom,4,-40.56
C549786,21034,REX CASH+CARRY JUMBO SHOPPER,-1,4/12/2011 11:58,0.95,14071,United Kingdom,4,-0.95
C549786,22233,JIGSAW RABBIT AND BIRDHOUSE,-6,4/12/2011 11:58,1.65,14071,United Kingdom,4,-9.9
C549786,21626,VINTAGE UNION JACK PENNANT,-5,4/12/2011 11:58,1.95,14071,United Kingdom,4,-9.75
C549788,22960,JAM MAKING SET WITH JARS,-2,4/12/2011 11:59,4.25,13098,United Kingdom,4,-8.5
C549822,84884A,ANT WHITE WIRE HEART SPIRAL,-1,4/12/2011 12:35,3.95,12854,United Kingdom,4,-3.95
C549822,22423,REGENCY CAKESTAND 3 TIER,-1,4/12/2011 12:35,12.75,12854,United Kingdom,4,-12.75
C549822,22244,3 HOOK HANGER MAGIC GARDEN,-1,4/12/2011 12:35,1.95,12854,United Kingdom,4,-1.95
C549823,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-1,4/12/2011 12:40,4.95,16875,United Kingdom,4,-4.95
C549824,22698,PINK REGENCY TEACUP AND SAUCER,-1,4/12/2011 12:43,2.95,15189,United Kingdom,4,-2.95
C549824,22672,FRENCH BATHROOM SIGN BLUE METAL,-2,4/12/2011 12:43,1.65,15189,United Kingdom,4,-3.3
C549824,21713,CITRONELLA CANDLE FLOWERPOT,-3,4/12/2011 12:43,2.1,15189,United Kingdom,4,-6.3
C549840,22697,GREEN REGENCY TEACUP AND SAUCER,-2,4/12/2011 13:51,2.95,15189,United Kingdom,4,-5.9
C549895,22486,PLASMATRONIC LAMP,-4,4/12/2011 15:40,12.75,16553,United Kingdom,4,-51
C549897,85135B,BLUE DRAGONFLY HELICOPTER,-1,4/12/2011 15:48,7.95,15363,United Kingdom,4,-7.95
C549898,22678,FRENCH BLUE METAL DOOR SIGN 3,-1,4/12/2011 16:00,1.25,13078,United Kingdom,4,-1.25
C549898,21463,MIRRORED DISCO BALL ,-2,4/12/2011 16:00,5.95,13078,United Kingdom,4,-11.9
C549898,21735,TWO DOOR CURIO CABINET,-2,4/12/2011 16:00,12.75,13078,United Kingdom,4,-25.5
C549899,84949,SILVER HANGING T-LIGHT HOLDER,-7,4/12/2011 16:07,1.65,14961,United Kingdom,4,-11.55
C549900,22236,CAKE STAND 3 TIER MAGIC GARDEN,-1,4/12/2011 16:10,12.75,17180,United Kingdom,4,-12.75
C549900,37446,MINI CAKE STAND WITH HANGING CAKES,-1,4/12/2011 16:10,1.45,17180,United Kingdom,4,-1.45
C549905,22423,REGENCY CAKESTAND 3 TIER,-1,4/12/2011 16:21,12.75,17576,United Kingdom,4,-12.75
C549905,21781,MA CAMPAGNE CUTLERY BOX,-2,4/12/2011 16:21,14.95,17576,United Kingdom,4,-29.9
C549908,22423,REGENCY CAKESTAND 3 TIER,-3,4/12/2011 16:39,10.95,13324,United Kingdom,4,-32.85
C549912,22138,BAKING SET 9 PIECE RETROSPOT ,-1,4/13/2011 9:02,4.95,15737,United Kingdom,4,-4.95
C549912,20725,LUNCH BAG RED RETROSPOT,-1,4/13/2011 9:02,1.65,15737,United Kingdom,4,-1.65
C549913,22961,JAM MAKING SET PRINTED,-12,4/13/2011 9:02,1.45,14267,United Kingdom,4,-17.4
C549919,22675,FRENCH KITCHEN SIGN BLUE METAL,-3,4/13/2011 9:50,1.25,15201,United Kingdom,4,-3.75
C549919,22674,FRENCH TOILET SIGN BLUE METAL,-1,4/13/2011 9:50,1.25,15201,United Kingdom,4,-1.25
C549919,22672,FRENCH BATHROOM SIGN BLUE METAL,-2,4/13/2011 9:50,1.65,15201,United Kingdom,4,-3.3
C549919,82580,BATHROOM METAL SIGN,-1,4/13/2011 9:50,0.55,15201,United Kingdom,4,-0.55
C549921,22423,REGENCY CAKESTAND 3 TIER,-1,4/13/2011 9:53,12.75,15109,United Kingdom,4,-12.75
C549921,22798,ANTIQUE GLASS DRESSING TABLE POT,-2,4/13/2011 9:53,2.95,15109,United Kingdom,4,-5.9
C549921,22637,PIGGY BANK RETROSPOT ,-1,4/13/2011 9:53,2.55,15109,United Kingdom,4,-2.55
C549922,22423,REGENCY CAKESTAND 3 TIER,-1,4/13/2011 9:55,12.75,15674,United Kingdom,4,-12.75
C549930,M,Manual,-1,4/13/2011 10:36,15.05,16454,United Kingdom,4,-15.05
C549945,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,-3,4/13/2011 12:39,12.75,18270,United Kingdom,4,-38.25
C549955,22839,3 TIER CAKE TIN GREEN AND CREAM,-2,4/13/2011 13:38,14.95,12359,Cyprus,4,-29.9
C549955,22666,RECIPE BOX PANTRY YELLOW DESIGN,-2,4/13/2011 13:38,2.95,12359,Cyprus,4,-5.9
C549960,22423,REGENCY CAKESTAND 3 TIER,-2,4/13/2011 13:49,12.75,16652,United Kingdom,4,-25.5
C549962,22423,REGENCY CAKESTAND 3 TIER,-2,4/13/2011 13:51,10.95,16652,United Kingdom,4,-21.9
C549968,22151,PLACE SETTING WHITE HEART,-432,4/13/2011 14:24,0.36,14064,United Kingdom,4,-155.52
C549973,85152,HAND OVER THE CHOCOLATE   SIGN ,-24,4/13/2011 14:30,2.1,17873,United Kingdom,4,-50.4
C549973,82600,NO SINGING METAL SIGN,-24,4/13/2011 14:30,1.85,17873,United Kingdom,4,-44.4
C549986,22750,FELTCRAFT PRINCESS LOLA DOLL,-2,4/13/2011 16:03,3.75,18178,United Kingdom,4,-7.5
C549987,20829,GLITTER HANGING BUTTERFLY STRING,-1,4/13/2011 16:06,2.1,14367,United Kingdom,4,-2.1
C549987,22625,RED KITCHEN SCALES,-1,4/13/2011 16:06,8.5,14367,United Kingdom,4,-8.5
C549987,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,4/13/2011 16:06,9.95,14367,United Kingdom,4,-9.95
C549987,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,4/13/2011 16:06,1.25,14367,United Kingdom,4,-1.25
C550009,M,Manual,-1,4/14/2011 10:24,57.6,16422,United Kingdom,4,-57.6
C550010,84950,ASSORTED COLOUR T-LIGHT HOLDER,-4,4/14/2011 10:29,0.55,15299,United Kingdom,4,-2.2
C550010,84856S,SMALL TAHITI BEACH BAG,-1,4/14/2011 10:29,3.81,15299,United Kingdom,4,-3.81
C550013,85159B,"WHITE TEA,COFFEE,SUGAR JARS",-1,4/14/2011 10:49,1.95,12982,United Kingdom,4,-1.95
C550013,22892,SET OF SALT AND PEPPER TOADSTOOLS,-1,4/14/2011 10:49,1.25,12982,United Kingdom,4,-1.25
C550013,22757,LARGE RED BABUSHKA NOTEBOOK ,-1,4/14/2011 10:49,1.25,12982,United Kingdom,4,-1.25
C550013,22644,CERAMIC CHERRY CAKE MONEY BANK,-5,4/14/2011 10:49,1.45,12982,United Kingdom,4,-7.25
C550013,21877,HOME SWEET HOME MUG,-1,4/14/2011 10:49,1.25,12982,United Kingdom,4,-1.25
C550013,21318,GLASS CHALICE BLUE SMALL ,-1,4/14/2011 10:49,0.39,12982,United Kingdom,4,-0.39
C550014,23177,TREASURE ISLAND BOOK BOX,-8,4/14/2011 10:52,2.25,16133,United Kingdom,4,-18
C550024,22423,REGENCY CAKESTAND 3 TIER,-11,4/14/2011 11:19,12.75,13089,United Kingdom,4,-140.25
C550024,84949,SILVER HANGING T-LIGHT HOLDER,-14,4/14/2011 11:19,1.45,13089,United Kingdom,4,-20.3
C550024,22456,NATURAL SLATE CHALKBOARD LARGE ,-3,4/14/2011 11:19,4.95,13089,United Kingdom,4,-14.85
C550026,23076,ICE CREAM SUNDAE LIP GLOSS,-4,4/14/2011 11:22,1.25,14339,United Kingdom,4,-5
C550027,75049L,LARGE CIRCULAR MIRROR MOBILE,-58,4/14/2011 11:26,0.85,14195,United Kingdom,4,-49.3
C550028,22332,SKULLS PARTY BAG + STICKER SET,-1,4/14/2011 11:26,1.65,14606,United Kingdom,4,-1.65
C550029,90185C,BLACK DIAMANTE EXPANDABLE RING,-6,4/14/2011 11:27,4.25,13539,United Kingdom,4,-25.5
C550099,22627,MINT KITCHEN SCALES,-1,4/14/2011 12:28,8.5,16933,United Kingdom,4,-8.5
C550099,20682,RED RETROSPOT CHILDRENS UMBRELLA,-1,4/14/2011 12:28,3.25,16933,United Kingdom,4,-3.25
C550127,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,4/14/2011 13:12,9.95,15212,United Kingdom,4,-9.95
C550127,37446,MINI CAKE STAND WITH HANGING CAKES,-2,4/14/2011 13:12,1.45,15212,United Kingdom,4,-2.9
C550165,22962,JAM JAR WITH PINK LID,-1,4/14/2011 16:34,0.85,15358,United Kingdom,4,-0.85
C550165,22962,JAM JAR WITH PINK LID,-1,4/14/2011 16:34,0.85,15358,United Kingdom,4,-0.85
C550168,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,-1,4/14/2011 16:41,0.83,14339,United Kingdom,4,-0.83
C550170,22960,JAM MAKING SET WITH JARS,-3,4/14/2011 16:43,4.25,17017,United Kingdom,4,-12.75
C550171,20971,PINK BLUE FELT CRAFT TRINKET BOX,-1,4/14/2011 16:53,1.25,12585,Germany,4,-1.25
C550172,21736,GOLD SCROLL GLASS T-LIGHT HOLDER,-3,4/14/2011 16:54,0.39,17440,United Kingdom,4,-1.17
C550174,22228,BUNNY WOODEN PAINTED WITH BIRD ,-2,4/14/2011 17:07,0.85,16394,United Kingdom,4,-1.7
C550174,22229,BUNNY WOODEN PAINTED WITH FLOWER ,-2,4/14/2011 17:07,0.85,16394,United Kingdom,4,-1.7
C550174,22997,TRAVEL CARD WALLET UNION JACK,-2,4/14/2011 17:07,0.42,16394,United Kingdom,4,-0.84
C550174,23004,TRAVEL CARD WALLET PANTRY,-6,4/14/2011 17:07,0.42,16394,United Kingdom,4,-2.52
C550174,23002,TRAVEL CARD WALLET SKULLS,-8,4/14/2011 17:07,0.42,16394,United Kingdom,4,-3.36
C550174,20983,12 PENCILS TALL TUBE RED RETROSPOT,-2,4/14/2011 17:07,0.85,16394,United Kingdom,4,-1.7
C550176,22768,FAMILY PHOTO FRAME CORNICE,-1,4/14/2011 17:13,9.95,14619,United Kingdom,4,-9.95
C550176,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,-6,4/14/2011 17:13,0.83,14619,United Kingdom,4,-4.98
C550177,20726,LUNCH BAG WOODLAND,-2,4/14/2011 17:17,1.65,13534,United Kingdom,4,-3.3
C550181,84596F,SMALL MARSHMALLOWS PINK BOWL,-16,4/14/2011 17:43,0.42,13069,United Kingdom,4,-6.72
C550181,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,-16,4/14/2011 17:43,0.42,13069,United Kingdom,4,-6.72
C550181,23206,LUNCH BAG APPLE DESIGN,-5,4/14/2011 17:43,1.65,13069,United Kingdom,4,-8.25
C550181,23204,CHARLOTTE BAG APPLES DESIGN,-5,4/14/2011 17:43,0.85,13069,United Kingdom,4,-4.25
C550181,22844,VINTAGE CREAM DOG FOOD CONTAINER,-5,4/14/2011 17:43,8.5,13069,United Kingdom,4,-42.5
C550181,22748,POPPY'S PLAYHOUSE KITCHEN,-1,4/14/2011 17:43,2.1,13069,United Kingdom,4,-2.1
C550181,22381,TOY TIDY PINK POLKADOT,-10,4/14/2011 17:43,2.1,13069,United Kingdom,4,-21
C550181,22090,PAPER BUNTING RETROSPOT,-10,4/14/2011 17:43,2.95,13069,United Kingdom,4,-29.5
C550181,22088,PAPER BUNTING COLOURED LACE,-15,4/14/2011 17:43,2.95,13069,United Kingdom,4,-44.25
C550181,22087,PAPER BUNTING WHITE LACE,-10,4/14/2011 17:43,2.95,13069,United Kingdom,4,-29.5
C550181,21937,STRAWBERRY   PICNIC BAG,-5,4/14/2011 17:43,2.95,13069,United Kingdom,4,-14.75
C550181,21394,RED POLKADOT BEAKER ,-12,4/14/2011 17:43,0.39,13069,United Kingdom,4,-4.68
C550181,21244,BLUE POLKADOT PLATE ,-5,4/14/2011 17:43,1.69,13069,United Kingdom,4,-8.45
C550181,21243,PINK  POLKADOT PLATE ,-8,4/14/2011 17:43,1.69,13069,United Kingdom,4,-13.52
C550181,21242,RED RETROSPOT PLATE ,-10,4/14/2011 17:43,1.69,13069,United Kingdom,4,-16.9
C550181,21240,BLUE POLKADOT CUP,-20,4/14/2011 17:43,0.85,13069,United Kingdom,4,-17
C550181,21239,PINK  POLKADOT CUP,-20,4/14/2011 17:43,0.85,13069,United Kingdom,4,-17
C550181,21238,RED RETROSPOT CUP,-20,4/14/2011 17:43,0.85,13069,United Kingdom,4,-17
C550181,20677,PINK POLKADOT BOWL,-5,4/14/2011 17:43,1.25,13069,United Kingdom,4,-6.25
C550181,20676,RED RETROSPOT BOWL,-12,4/14/2011 17:43,1.25,13069,United Kingdom,4,-15
C550181,20675,BLUE POLKADOT BOWL,-4,4/14/2011 17:43,1.25,13069,United Kingdom,4,-5
C550195,22891,TEA FOR ONE POLKADOT,-1,4/15/2011 9:55,4.25,14796,United Kingdom,4,-4.25
C550195,37448,CERAMIC CAKE DESIGN SPOTTED MUG,-1,4/15/2011 9:55,1.49,14796,United Kingdom,4,-1.49
C550195,21231,SWEETHEART CERAMIC TRINKET BOX,-1,4/15/2011 9:55,1.25,14796,United Kingdom,4,-1.25
C550300,72803A,ROSE SCENT CANDLE JEWELLED DRAWER,-1,4/17/2011 10:10,4.25,17243,United Kingdom,4,-4.25
C550306,22846,BREAD BIN DINER STYLE RED ,-1,4/17/2011 10:38,16.95,16905,United Kingdom,4,-16.95
C550349,21735,TWO DOOR CURIO CABINET,-1,4/18/2011 9:39,10.95,15973,United Kingdom,4,-10.95
C550353,22090,PAPER BUNTING RETROSPOT,-1,4/18/2011 10:29,2.95,17841,United Kingdom,4,-2.95
C550353,51020B,STRIPY DESIGN SHOWER CAP,-1,4/18/2011 10:29,0.29,17841,United Kingdom,4,-0.29
C550353,51020A,SUMMER FUN DESIGN SHOWER CAP,-2,4/18/2011 10:29,0.29,17841,United Kingdom,4,-0.58
C550353,22719,GUMBALL MONOCHROME COAT RACK,-1,4/18/2011 10:29,1.25,17841,United Kingdom,4,-1.25
C550353,22654,DELUXE SEWING KIT ,-1,4/18/2011 10:29,5.95,17841,United Kingdom,4,-5.95
C550353,21461,BLUE EASTER EGG HUNT START POST,-1,4/18/2011 10:29,1.95,17841,United Kingdom,4,-1.95
C550355,M,Manual,-1,4/18/2011 10:29,222.75,13811,Germany,4,-222.75
C550356,22907,PACK OF 20 NAPKINS PANTRY DESIGN,-8,4/18/2011 10:34,0.85,13458,United Kingdom,4,-6.8
C550356,20794,BLUE  TILE HOOK,-1,4/18/2011 10:34,2.55,13458,United Kingdom,4,-2.55
C550358,22501,PICNIC BASKET WICKER LARGE,-4,4/18/2011 10:37,8.5,13113,United Kingdom,4,-34
C550363,22443,GROW YOUR OWN HERBS SET OF 3,-1,4/18/2011 11:20,7.95,16033,United Kingdom,4,-7.95
C550365,22398,MAGNETS PACK OF 4 SWALLOWS,-60,4/18/2011 11:31,1.25,12731,France,4,-75
C550423,23054,RECYCLED ACAPULCO MAT LAVENDER,-1,4/18/2011 12:06,8.25,14403,United Kingdom,4,-8.25
C550423,23053,RECYCLED ACAPULCO MAT PINK,-1,4/18/2011 12:06,8.25,14403,United Kingdom,4,-8.25
C550423,23052,RECYCLED ACAPULCO MAT TURQUOISE,-1,4/18/2011 12:06,8.25,14403,United Kingdom,4,-8.25
C550423,23051,RECYCLED ACAPULCO MAT BLUE,-1,4/18/2011 12:06,8.25,14403,United Kingdom,4,-8.25
C550423,23050,RECYCLED ACAPULCO MAT GREEN,-1,4/18/2011 12:06,8.25,14403,United Kingdom,4,-8.25
C550423,23049,RECYCLED ACAPULCO MAT RED,-1,4/18/2011 12:06,8.25,14403,United Kingdom,4,-8.25
C550442,22197,SMALL POPCORN HOLDER,-1,4/18/2011 12:28,0.85,16550,United Kingdom,4,-0.85
C550442,21622,VINTAGE UNION JACK CUSHION COVER,-1,4/18/2011 12:28,4.95,16550,United Kingdom,4,-4.95
C550442,44234,ASSORTED CIRCULAR MOBILE,-2,4/18/2011 12:28,0.21,16550,United Kingdom,4,-0.42
C550451,22825,DECORATIVE PLANT POT WITH FRIEZE,-2,4/18/2011 12:55,6.75,17204,United Kingdom,4,-13.5
C550451,22796,PHOTO FRAME 3 CLASSIC HANGING,-4,4/18/2011 12:55,8.5,17204,United Kingdom,4,-34
C550454,84946,ANTIQUE SILVER T-LIGHT GLASS,-6,4/18/2011 13:00,1.25,15615,United Kingdom,4,-7.5
C550455,22423,REGENCY CAKESTAND 3 TIER,-1,4/18/2011 13:02,10.95,13098,United Kingdom,4,-10.95
C550455,22383,LUNCH BAG SUKI DESIGN ,-1,4/18/2011 13:02,1.65,13098,United Kingdom,4,-1.65
C550455,22382,LUNCH BAG SPACEBOY DESIGN ,-1,4/18/2011 13:02,1.65,13098,United Kingdom,4,-1.65
C550456,48185,DOORMAT FAIRY CAKE,-670,4/18/2011 13:08,6.75,15749,United Kingdom,4,-4522.5
C550456,47566B,TEA TIME PARTY BUNTING,-1300,4/18/2011 13:08,2.55,15749,United Kingdom,4,-3315
C550456,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1930,4/18/2011 13:08,2.55,15749,United Kingdom,4,-4921.5
C550456,21175,GIN + TONIC DIET METAL SIGN,-2000,4/18/2011 13:08,1.85,15749,United Kingdom,4,-3700
C550456,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,-3114,4/18/2011 13:08,2.1,15749,United Kingdom,4,-6539.4
C550463,22382,LUNCH BAG SPACEBOY DESIGN ,-1,4/18/2011 13:28,1.65,13157,United Kingdom,4,-1.65
C550463,23176,ABC TREASURE BOOK BOX ,-8,4/18/2011 13:28,2.25,13157,United Kingdom,4,-18
